AID,GID,NID,CONTRIBUTOR
10900,8278,549,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
11919,9107,946,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11968,9202,972,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11547,8831,653,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18727,4607,1868,"NNP GZC Car '2RED', Person 'C'"
18140,4569,871,"NNP GZC Car '2RED', Person 'C'"
10631,8080,423,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16712,2834,1967,"NNP GZC Car '1RED', Person 'B'"
13384,1159,2129,"NNP GZC Car '17WHITE', Person 'A'"
10931,8304,452,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12461,4891,333,"NNP GZC Car '2WHITE', Person 'A'"
10281,7861,296,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12432,3154,1148,"NNP GZC Car '1WHITE', Person 'A'"
12387,1368,868,"NNP GZC Car '1BLUE', Person 'C'"
12619,3401,1149,"NNP GZC Car '1WHITE', Person 'C'"
10953,8367,796,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18030,3608,1867,"NNP GZC Car '2RED', Person 'A'"
12021,9264,1020,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13211,6946,1275,"NNP GZC Car '6WHITE', Person 'B'"
12159,3527,1051,"NNP GZC Car '25PURPLE', Person 'A'"
15206,2455,2182,"NNP GZC Car '1PURPLE', Person 'D'"
11043,8431,642,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12983,5010,455,"NNP GZC Car '3PURPLE', Person 'B'"
14786,1626,1560,"NNP GZC Car '1PURPLE', Person 'A'"
16366,7539,1966,"NNP GZC Car '8WHITE', Person 'A'"
11773,8990,863,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14118,723,1561,"NNP GZC Car '14WHITE', Person 'A'"
13243,7777,1360,"NNP GZC Car '9WHITE', Person 'A'"
10811,8194,371,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11883,9086,927,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11157,8522,793,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15651,1011,1657,"NNP GZC Car '15WHITE', Person 'D'"
11956,9150,354,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14427,2004,1799,"NNP GZC Car '1PURPLE', Person 'B'"
13250,7762,792,"NNP GZC Car '9WHITE', Person 'A'"
14319,2442,1499,"NNP GZC Car '1PURPLE', Person 'D'"
17248,2923,1554,"NNP GZC Car '1RED', Person 'B'"
10385,7939,289,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11626,8890,675,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11276,8619,727,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13491,6237,1417,"NNP GZC Car '5WHITE', Person 'A'"
15542,248,1824,"NNP GZC Car '11WHITE', Person 'A'"
11769,9009,894,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17871,6472,2023,"NNP GZC Car '6RED', Person 'B'"
11632,8896,533,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15286,2435,355,"NNP GZC Car '1PURPLE', Person 'D'"
15643,821,1651,"NNP GZC Car '15WHITE', Person 'A'"
11431,8730,616,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11055,8440,800,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10490,8010,325,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13156,6995,1267,"NNP GZC Car '6WHITE', Person 'B'"
11365,8691,624,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12317,1304,607,"NNP GZC Car '1BLUE', Person 'B'"
13184,6938,1275,"NNP GZC Car '6WHITE', Person 'B'"
17546,6327,2014,"NNP GZC Car '6RED', Person 'A'"
13911,2739,1504,"NNP GZC Car '1RED', Person 'B'"
10566,8046,339,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11112,8485,795,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11728,8955,822,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17905,4571,1862,"NNP GZC Car '2RED', Person 'C'"
11628,8892,691,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10348,7909,582,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11701,8922,839,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12192,3493,330,"NNP GZC Car '25PURPLE', Person 'A'"
12453,4930,674,"NNP GZC Car '2WHITE', Person 'A'"
18640,3623,1860,"NNP GZC Car '2RED', Person 'A'"
15285,2435,1717,"NNP GZC Car '1PURPLE', Person 'D'"
12388,1390,1682,"NNP GZC Car '1BLUE', Person 'C'"
15178,1841,1564,"NNP GZC Car '1PURPLE', Person 'B'"
11637,8898,608,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17392,6514,2092,"NNP GZC Car '6RED', Person 'B'"
14802,1555,1513,"NNP GZC Car '1PURPLE', Person 'A'"
10407,7952,726,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12048,9235,981,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10620,8072,427,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17153,3035,1921,"NNP GZC Car '1RED', Person 'B'"
11202,8560,735,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10719,8135,385,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11211,8566,720,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10971,8377,1660,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12127,3523,1058,"NNP GZC Car '25PURPLE', Person 'A'"
13926,7913,314,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12250,1331,1688,"NNP GZC Car '1BLUE', Person 'B'"
12416,1379,604,"NNP GZC Car '1BLUE', Person 'C'"
14285,1764,1518,"NNP GZC Car '1PURPLE', Person 'B'"
14892,2251,839,"NNP GZC Car '1PURPLE', Person 'D'"
10399,7945,503,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11361,8689,533,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15270,2293,1528,"NNP GZC Car '1PURPLE', Person 'D'"
17997,4236,1861,"NNP GZC Car '2RED', Person 'B'"
11933,9179,951,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12201,3522,1058,"NNP GZC Car '25PURPLE', Person 'A'"
14853,1729,1545,"NNP GZC Car '1PURPLE', Person 'B'"
17531,6317,2024,"NNP GZC Car '6RED', Person 'A'"
15156,2404,1555,"NNP GZC Car '1PURPLE', Person 'D'"
12061,9263,983,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11522,8810,672,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10690,8119,390,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15023,2356,668,"NNP GZC Car '1PURPLE', Person 'D'"
14718,2175,1567,"NNP GZC Car '1PURPLE', Person 'D'"
18166,3587,1904,"NNP GZC Car '2RED', Person 'A'"
12684,3264,1219,"NNP GZC Car '1WHITE', Person 'B'"
17282,2678,1949,"NNP GZC Car '1RED', Person 'A'"
11625,8889,1537,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11343,8679,611,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17674,6512,2093,"NNP GZC Car '6RED', Person 'B'"
14141,752,1480,"NNP GZC Car '14WHITE', Person 'A'"
11488,8778,670,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17205,2924,1976,"NNP GZC Car '1RED', Person 'B'"
18313,4587,1887,"NNP GZC Car '2RED', Person 'C'"
15101,1799,1551,"NNP GZC Car '1PURPLE', Person 'B'"
17771,6324,365,"NNP GZC Car '6RED', Person 'A'"
14573,1921,1526,"NNP GZC Car '1PURPLE', Person 'B'"
12598,3311,2181,"NNP GZC Car '1WHITE', Person 'C'"
11576,8850,652,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15660,882,1652,"NNP GZC Car '15WHITE', Person 'A'"
18218,4620,1931,"NNP GZC Car '2RED', Person 'C'"
13148,6975,1346,"NNP GZC Car '6WHITE', Person 'B'"
12386,1450,1206,"NNP GZC Car '1BLUE', Person 'C'"
13055,7019,1314,"NNP GZC Car '6WHITE', Person 'B'"
12282,1240,1384,"NNP GZC Car '1BLUE', Person 'A'"
14041,1774,1502,"NNP GZC Car '1PURPLE', Person 'B'"
12072,9308,391,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13025,7069,352,"NNP GZC Car '6WHITE', Person 'B'"
17256,2770,1893,"NNP GZC Car '1RED', Person 'B'"
15232,2289,1546,"NNP GZC Car '1PURPLE', Person 'D'"
16922,2846,1947,"NNP GZC Car '1RED', Person 'B'"
10960,8370,790,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18491,4286,1859,"NNP GZC Car '2RED', Person 'B'"
10494,8012,322,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11445,8739,609,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11880,9079,923,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11023,8418,645,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16081,606,935,"NNP GZC Car '13WHITE', Person 'B'"
15223,1537,1551,"NNP GZC Car '1PURPLE', Person 'A'"
14749,1763,1610,"NNP GZC Car '1PURPLE', Person 'B'"
17733,6539,2034,"NNP GZC Car '6RED', Person 'B'"
11264,8606,737,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16373,7442,2167,"NNP GZC Car '8WHITE', Person 'A'"
18239,4247,793,"NNP GZC Car '2RED', Person 'B'"
13083,6972,1334,"NNP GZC Car '6WHITE', Person 'B'"
14908,2391,1619,"NNP GZC Car '1PURPLE', Person 'D'"
18389,4233,1861,"NNP GZC Car '2RED', Person 'B'"
11526,8815,651,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12155,3499,328,"NNP GZC Car '25PURPLE', Person 'A'"
15016,1867,675,"NNP GZC Car '1PURPLE', Person 'B'"
12639,3098,1179,"NNP GZC Car '1WHITE', Person 'A'"
11499,8787,679,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14721,2323,1515,"NNP GZC Car '1PURPLE', Person 'D'"
17835,6569,2021,"NNP GZC Car '6RED', Person 'B'"
17400,6439,2033,"NNP GZC Car '6RED', Person 'B'"
11882,9081,926,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12018,9267,996,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12289,1373,1675,"NNP GZC Car '1BLUE', Person 'C'"
11692,8927,841,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10829,8209,572,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10867,8247,468,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12908,5498,1229,"NNP GZC Car '3WHITE', Person 'A'"
12066,9299,1032,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11573,8849,665,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11015,8415,1498,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14373,1510,1573,"NNP GZC Car '1PURPLE', Person 'A'"
17166,2776,1978,"NNP GZC Car '1RED', Person 'B'"
17652,6345,2016,"NNP GZC Car '6RED', Person 'A'"
17062,2766,1975,"NNP GZC Car '1RED', Person 'B'"
13759,6220,1433,"NNP GZC Car '5WHITE', Person 'A'"
17513,6440,343,"NNP GZC Car '6RED', Person 'B'"
10698,8122,418,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11367,8693,1523,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11139,8509,780,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14370,2292,1513,"NNP GZC Car '1PURPLE', Person 'D'"
15800,1641,355,"NNP GZC Car '1PURPLE', Person 'A'"
13226,5849,1442,"NNP GZC Car '4WHITE', Person 'A'"
10240,7844,283,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14779,1847,560,"NNP GZC Car '1PURPLE', Person 'B'"
14625,2406,2167,"NNP GZC Car '1PURPLE', Person 'D'"
10383,7936,297,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10363,7919,519,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15464,262,995,"NNP GZC Car '11WHITE', Person 'A'"
11821,9029,901,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12200,3524,1054,"NNP GZC Car '25PURPLE', Person 'A'"
10832,8213,537,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
13073,6986,1300,"NNP GZC Car '6WHITE', Person 'B'"
17321,2572,1932,"NNP GZC Car '1RED', Person 'A'"
11564,8844,659,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11287,8630,471,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14789,2454,1500,"NNP GZC Car '1PURPLE', Person 'D'"
16359,7467,1632,"NNP GZC Car '8WHITE', Person 'A'"
10655,8094,374,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11214,8567,289,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12413,1307,1384,"NNP GZC Car '1BLUE', Person 'B'"
15434,129,1659,"NNP GZC Car '11WHITE', Person 'A'"
12234,3538,471,"NNP GZC Car '25PURPLE', Person 'A'"
12944,5504,1737,"NNP GZC Car '3WHITE', Person 'A'"
11566,8845,652,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14012,2086,575,"NNP GZC Car '1PURPLE', Person 'D'"
12593,3130,1222,"NNP GZC Car '1WHITE', Person 'A'"
15858,2358,1858,"NNP GZC Car '1PURPLE', Person 'D'"
13707,7235,533,"NNP GZC Car '7WHITE', Person 'A'"
11223,8574,274,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16261,5062,2111,"NNP GZC Car '3RED', Person 'A'"
14615,1778,1554,"NNP GZC Car '1PURPLE', Person 'B'"
17152,2634,1939,"NNP GZC Car '1RED', Person 'A'"
11960,9148,354,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15443,261,1821,"NNP GZC Car '11WHITE', Person 'A'"
14571,1881,1532,"NNP GZC Car '1PURPLE', Person 'B'"
16468,7450,1561,"NNP GZC Car '8WHITE', Person 'A'"
11856,9058,914,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10737,8143,395,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16899,2788,1970,"NNP GZC Car '1RED', Person 'B'"
15117,1660,667,"NNP GZC Car '1PURPLE', Person 'A'"
11834,9040,907,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13084,7001,1318,"NNP GZC Car '6WHITE', Person 'B'"
12706,3291,487,"NNP GZC Car '1WHITE', Person 'B'"
14297,1552,1548,"NNP GZC Car '1PURPLE', Person 'A'"
11588,8860,668,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13624,7219,668,"NNP GZC Car '7WHITE', Person 'A'"
16770,2922,1533,"NNP GZC Car '1RED', Person 'B'"
17642,6762,1704,"NNP GZC Car '6RED', Person 'B'"
10473,7998,484,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10344,7904,479,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15483,317,1830,"NNP GZC Car '11WHITE', Person 'A'"
11578,8851,652,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15625,875,1648,"NNP GZC Car '15WHITE', Person 'A'"
10188,7812,282,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10210,7828,594,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10924,8300,483,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
11364,8691,1503,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16258,5118,724,"NNP GZC Car '3RED', Person 'A'"
10448,7977,307,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
18142,3941,1877,"NNP GZC Car '2RED', Person 'A'"
14672,1653,1500,"NNP GZC Car '1PURPLE', Person 'A'"
11425,8723,630,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10355,7915,504,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
18019,3969,871,"NNP GZC Car '2RED', Person 'A'"
13106,7004,1265,"NNP GZC Car '6WHITE', Person 'B'"
10345,7905,501,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12518,3224,1159,"NNP GZC Car '1WHITE', Person 'B'"
17920,4235,1861,"NNP GZC Car '2RED', Person 'B'"
12658,3225,1159,"NNP GZC Car '1WHITE', Person 'B'"
14931,2174,1567,"NNP GZC Car '1PURPLE', Person 'D'"
12457,4894,1127,"NNP GZC Car '2WHITE', Person 'A'"
18346,3958,1863,"NNP GZC Car '2RED', Person 'A'"
10603,8063,352,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14756,2332,1995,"NNP GZC Car '1PURPLE', Person 'D'"
10933,8304,527,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
13150,6975,1343,"NNP GZC Car '6WHITE', Person 'B'"
11725,8934,833,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12687,3389,992,"NNP GZC Car '1WHITE', Person 'C'"
17593,6526,1859,"NNP GZC Car '6RED', Person 'B'"
14830,2317,1512,"NNP GZC Car '1PURPLE', Person 'D'"
14587,1969,1499,"NNP GZC Car '1PURPLE', Person 'B'"
12055,9240,984,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12586,3361,1146,"NNP GZC Car '1WHITE', Person 'C'"
11659,8907,819,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11794,8981,864,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13531,6154,1455,"NNP GZC Car '5WHITE', Person 'A'"
14865,2007,2182,"NNP GZC Car '1PURPLE', Person 'B'"
17575,6385,2038,"NNP GZC Car '6RED', Person 'A'"
13576,7318,1876,"NNP GZC Car '7WHITE', Person 'B'"
14939,1657,1495,"NNP GZC Car '1PURPLE', Person 'A'"
14418,1576,692,"NNP GZC Car '1PURPLE', Person 'A'"
11676,8964,825,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16683,7474,691,"NNP GZC Car '8WHITE', Person 'A'"
15264,1785,1501,"NNP GZC Car '1PURPLE', Person 'B'"
17474,6446,2052,"NNP GZC Car '6RED', Person 'B'"
13125,7005,1265,"NNP GZC Car '6WHITE', Person 'B'"
11711,8915,857,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15674,889,1649,"NNP GZC Car '15WHITE', Person 'A'"
14663,2302,1561,"NNP GZC Car '1PURPLE', Person 'D'"
10519,8022,328,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14274,1621,1560,"NNP GZC Car '1PURPLE', Person 'A'"
12352,1375,1382,"NNP GZC Car '1BLUE', Person 'C'"
10584,8053,365,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10936,8306,452,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
13064,7009,1696,"NNP GZC Car '6WHITE', Person 'B'"
11261,8603,728,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10989,8391,1660,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17371,6420,2041,"NNP GZC Car '6RED', Person 'A'"
11422,8722,1946,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10730,8140,383,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11113,8486,280,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17516,6760,1704,"NNP GZC Car '6RED', Person 'B'"
11472,8761,671,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18086,4803,770,"NNP GZC Car '2RED', Person 'D'"
11833,9038,902,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11466,8755,660,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11233,8579,746,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17101,2901,1632,"NNP GZC Car '1RED', Person 'B'"
15320,2425,1564,"NNP GZC Car '1PURPLE', Person 'D'"
14793,1640,1384,"NNP GZC Car '1PURPLE', Person 'A'"
10609,8066,338,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11901,9124,935,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14263,2048,1572,"NNP GZC Car '1PURPLE', Person 'B'"
10629,8080,410,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10265,7852,523,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11900,9126,935,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11733,8950,850,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12125,3535,1050,"NNP GZC Car '25PURPLE', Person 'A'"
12024,9257,994,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13948,1923,1526,"NNP GZC Car '1PURPLE', Person 'B'"
18062,4467,1927,"NNP GZC Car '2RED', Person 'C'"
14919,1806,1558,"NNP GZC Car '1PURPLE', Person 'B'"
11193,8553,722,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11410,8716,606,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11903,9122,939,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12389,1418,995,"NNP GZC Car '1BLUE', Person 'C'"
11126,8499,783,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15850,2353,1566,"NNP GZC Car '1PURPLE', Person 'D'"
11747,8937,824,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13160,6967,1228,"NNP GZC Car '6WHITE', Person 'B'"
11083,8466,788,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11236,8581,743,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14334,2300,950,"NNP GZC Car '1PURPLE', Person 'D'"
15810,2437,1858,"NNP GZC Car '1PURPLE', Person 'D'"
11630,8894,610,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10905,8284,545,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
